text_id,text,agreed_label_sadness,agreed_label_surprise,agreed_label_fear,agreed_label_anger,agreed_label_neutral,agreed_label_trust,agreed_label_joy,pct_label_sadness,pct_label_surprise,pct_label_fear,pct_label_anger,pct_label_neutral,pct_label_trust,pct_label_joy,num_emotions,is_multilabel,has_short_text
3119,"Și în această dimineață, mă trezesc și la început mă întreb dacă a fost un coșmar, dar totul este adevărat, mă întreb când vom auzi din nou sunetul claxoanelor, să alergăm să nu întârziam la școală, să mergem la muncă, a putea ieși liber fără teamă. ‘ Neața! ☕ ️ 🤔",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
3120,"În plină pandemie,în care mor oameni,războiul economic nu a încetat <|URL|> război total,în care se folosesc cele mai perfide mijloace de a lovi adversarul.Inclusiv pandemia e folosită ca instrument de destabilizare,prin transmiterea de informaţii false",0,0,0,1,0,0,0,0.33,0.0,0.33,0.66,0.33,0.0,0.0,1,False,False
3122,Mai mulți avocați oferă sprijin pro bono cetățenilor care cred că au fost victimele unor abuzuri ale oamenilor legii pe perioada stării de urgență,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1,False,False
3124,"Atunci cand esti in pat, sa inlocuiesti gandurile negative cu unele pozitive. Adu-ti aminte de lucrurile frumoase, fa-ti planuri pentru urmatoarea vacanta sau asculta melodiile preferate.",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3125,"Calcule respectate pe „Motorul”, în Liga Elitelor: Echilibru la U19 între UTA și Știința Craiova, distracție „roș-albă” la Under 17!",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3126,"Wow, nu ma așteptăm #RomaniiAuTalent",0,1,0,0,0,0,0,0.0,0.66,0.0,0.0,0.33,0.0,0.0,1,False,False
3128,"Atunci când ai de soare si-ti tremura dinții în gura 🚴 time la Brasov, Romania",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.0,0.33,1,False,False
3130,Mulțumesc frumos. Make it so.,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.33,0.66,1,False,False
3131,"Acord important astăzi prin deblocarea viitorului buget al Uniunii Europene și a pachetului de relansare economică. România este pregătită să folosească aceste fonduri pentru reforme și investiții în sectoare cheie, în beneficiul tuturor românilor. EUCO",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3133,Doliu în Constanța. Medicul <|PERSON|> a murit într-un groaznic accident auto pe A2...,1,1,0,0,0,0,0,0.66,0.66,0.33,0.33,0.0,0.0,0.0,2,True,False
3135,Intre clownul isteric si mult prea patatul senil cred ca urmatorul conducator la Statelor (nu atat de) Unite va fi vicepresedintele unuia dintre cei doi. Sper ca nu <|PERSON|> P. si/sau posibil o doamna minoritara.,0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,1,False,False
3137,"Ce s-a ales de marii tepari ai Romaniei. I-au ajuns blestemele celor pe care i-au nenorocit: boala, saracie si ani grei de puscarie <|URL|>…",0,1,0,0,0,0,0,0.0,0.66,0.0,0.33,0.0,0.0,0.33,1,False,False
3138,și-a alarmat. Cu ce probleme de sănătate se confruntă prezentatoarea TV: ” S-au speriat și copiii … ”...,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
3139,"Am invățat in suferintele mele că,pentru a înțelege viața,pentru a-i ierta pe oamenii care ne dezamăgesc,pentru a accepta nedreptățile,pentru a ne regăsi forța interioară și echilibrul,nu avem nevoie de Timp,ci de <|PERSON|>.Dar <|PERSON|> are nevoie de timp.",0,0,0,0,0,1,0,0.33,0.0,0.33,0.0,0.0,0.66,0.0,1,False,False
3144,Doamne fereste sa iasa din nou asta!! adio apa calda * adio * adio trafic decent * adio TOT DOAR furt si sictir pentru prostii ramasi in Bucuresti ca vezi Doamne toti instaritii s'au mutat la duamna firea in! Ba treziti'va s,0,0,1,1,0,0,0,0.0,0.0,0.66,1.0,0.0,0.0,0.0,2,True,False
3145,"Ce rau esti, sau mai bine zis ai o parere rea despre... nici cu nu ma laud..",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
3147,tot pământul Doamne Cu lacrimi de chin și jale Plâng popoarele de frică Că moartea se infiripă.,1,0,0,0,0,0,0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,1,False,False
3149,Cartofi umpluţi cu carne tocată – probabil nu ați mâncat așa ceva până acum,0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
3150,"Judecarea apelului în dosarul ”Colectiv”, programată abia la toamnă. ”E o insultă şi o bătaie de joc la adresa noastră, a celor care am avut de suferit din cauza tragediei” <|URL|> #news #stiri #romania",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
3151,O bunica pe cinste doar la #RomaniiAuTalent,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1,False,False
3152,"Da, din pacate acasa nu e ceea ce ar trebui sa fie rămânem de multe ori, cu un gust amar, cand ne gândim, vedem si auzim, cum funcționează aceasta tara si cum e lumea, ca oameni sant putini. Lasa mult de dorit la capitolul trăit!!",1,0,0,0,0,0,0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,1,False,False
3153,"de la Kiev sunt turbaţi de furie. Mesaj ameninţător pentru <|PERSON|>, însoţit de o poză cu un tramvai",0,0,1,0,0,0,0,0.0,0.0,0.66,0.33,0.0,0.0,0.0,1,False,False
3154,"Deputatul PNL <|PERSON|> apreciază că prin ordonanța de urgență aprobată joi de Guvern, prin care unele lucrări de infrastructură rutieră sunt transferate în competența autorităților administrației publice locale, s-a realizat o adevărată revoluție <|URL|>…",0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,1,False,False
3155,"Ai dreptate!! Ai grijă la ce mâncare ii dai!! Chestiile astea de pe piață cu mâncare pentru pisici sunt niste mizerii, atacă pancreasul! De asta te-am întrebat ce ii dai de mâncare!!",0,0,1,0,0,0,0,0.0,0.0,0.66,0.33,0.33,0.0,0.0,1,False,False
3157,Mia tresărit inima.. Fff frumos bravo băieți,0,1,0,0,0,0,1,0.0,0.66,0.0,0.0,0.0,0.0,1.0,2,True,False
3158,"La Studio 20 îți garantăm 1000$ / lună, primele trei luni! Alege stabilitatea financiară! Alege siguranța! Trimite-ne un mail la <|EMAIL|> sau contactează-ne la <|TEL|> pentru a stabili un interviu. #studio20 #studio20cluj #wesucceedtogether",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3159,"In totdeauna există cineva care să înlocuiască pe cineva!! Problema Google este de mult în discuție, probabil încă nu a venit momentul.. încă!!",0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
3161,"‘ First Man ’-, recent adăugat pe Netflix - Recomand!",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3163,"daca cineva iti zice ca esti ț-slur (rrom) si tu te ofensezi fiindca esti alb/te simti ofensat ca esti comparat cu, CHANGE. YOUR. BRAIN. enerveaza-te ca identitatea unei etnii intregi de oameni e folosita ca insulta si educa-te despre rasismul sistemic care ii chinuie si azi",0,0,0,0,0,1,0,0.0,0.0,0.33,0.33,0.0,0.66,0.0,1,False,False
3164,Sa speram ca acum este mai bine și ca trăiește o viața mai buna in străinătate decât sa fie bătut și aruncat de o fata din vina unui băiat oarecare așa ca bietul urs nu a gresit cu nimic și a fost el însuși așa ca încearcă sa,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3165,"e povestea frumoasă a turneului: formidabil traseu, care continuă în sferturile de finală, cu un meci cu <|PERSON|> ",0,0,0,0,1,0,0,0.33,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
3166,"Actorul <|PERSON|> , din Stapanul Inelelor, s-a vaccinat anti-COVID: "" Ma simt euforic",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.0,0.33,1,False,False
3168,<|PERSON|> mai frumos și iubit,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3169,FRATE NU MA BAGA IN DEPRESIE NOOOO!!! sincer am avut o seara in care am tras un plans dinala blanao pt ca m am gandit cum s ar simtii o imbratisare de la el (treceam printr o perioada destul de fucked up) si m o bufnit plansu. FRATEEE S O,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
3171,Începusem prima ora cu diriga(e de mate) si in nici 20 de min m-a si doborât psihic....,1,0,0,0,0,0,0,1.0,0.0,0.33,0.33,0.0,0.0,0.0,1,False,False
3172,"Nu am vazut! <|URL|> S-au tuflit total atunci. Astept scuzele de rigoare evident. Eu chiar sunt pe langa in ce priveste ""fandom-urile"" pentru ca stiu ca sunt zone de toxicitate si le evit. Da si asa am ramas perplex. Delir oricum.",0,1,0,0,0,0,0,0.0,1.0,0.33,0.0,0.33,0.0,0.0,1,False,False
3174,"Stand sub patura groasa si butonand TV,, cu o multime de ganduri,,, mi-am facut programul pe cateva zile,,,sper sa fie conform planului facut de mine,,, cateodata facandu-mi programul din timp,, aparand neprevazutul mi-a dat programul peste cap🌻💙🌻💙 si atunci mi-am zis,,gata",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.0,0.66,1,False,False
3175,"În finala de la Dubai, <|PERSON|> a luptat fantastic cu <|PERSON|> , în direct la Digi Sport. Jucătoarea din Kazahstan a luat primul break al meciului și a făcut 4-2, iar apoi a câștigat primul set cu 6-3.",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.33,1,False,False
3176,"La solicitarea unei săli de fitness, Curtea de Apel Cluj a decis anularea prevederilor privind suspendarea activității sălilor de sport/fitness din Hotărârea de Guvern 348/2021 și din Hotărârea CJSU Cluj <|URL|> din 27 martie.",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,1,False,False
3177,"💙 Sunt mândru de echipa PNL pentru #Reghin! Sunt mândru pentru că este formată din profesioniști, din oameni care pun suflet și pasiune în meseriile lor. ✅ Cred că pentru o administrație eficientă este nevoie de o echipă competentă. #MeritamMaiMult",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1,False,False
3178,Unii n au mancat suficient usturoi,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3179,"Executa cei interesati, cei neinformati, batranii disperati pe care i-au bagat in depresie emisiunile tv. Ce este mai grav sunt unii manageri din “ industria ” medicala care merg pe mana lui. Eu deja vad o “ industrie ”....",0,0,0,1,0,0,0,0.33,0.0,0.33,0.66,0.0,0.0,0.0,1,False,False
3181,"Cu, ori fara troli Rusia e paravanul in spatele caruia nazistii lui <|PERSON|> distrug tara. Desi Germania a scos in afara legii grupari naziste in Romania politicienii refuza sa vorbeasca curajos de enormul pericol reprezentat de nazistul <|PERSON|>. DE CE?",0,0,0,1,0,0,0,0.0,0.0,0.33,1.0,0.0,0.0,0.0,1,False,False
3182,Tot mai multe familii îndurerate de pierderea celor dragi din cauza virusului SARS-CoV-2 trag semnale de alarmă în privinţa modului în care sunt trataţi pacienţii în spitale. Dramele COVID:,0,0,0,0,1,0,0,0.33,0.0,0.33,0.33,0.66,0.0,0.0,1,False,False
3183,Fotbal - BorussiaDortmund: Sezon încheiat pentru atacant,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3184,"<|PERSON|> , reactie surprinzatoare dupa ce <|PERSON|> a fost prins drogat la volan",0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,1.0,0.0,0.0,1,False,False
3185,Sarmale Tradiționale în foi de viţă,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3186,"Bietul om, a vrut să îi protejeze pe ceilalți călători... Franța. Șofer de autobuz decedat, după ce a fost atacat de trei tineri, cărora le ceruse să poarte măști de protecție. Procuratura i-a pus sub acuzare și pe cei care au asistat fără să intervină. <|URL|>…",1,0,0,0,0,0,0,1.0,0.0,0.33,0.0,0.33,0.0,0.0,1,False,False
3188,minciuni capitaliste!!! huawei e o companie cinstită și curată!,0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.0,0.0,0.0,1,False,False
3189,Guvernul Romaniei: Mesajul UIMITOR pentru #Google de la <|PERSON|> - #peblog #romania #2020 #news #stiri,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False
3190,"Cu cât ai mai multă încredere în procesul vieții, cu atât ești conectată cu inima ta și scopul sufletului tău. Incetezi să te mai agăți de dorințele tale pentru că simți că se vor împlini și știi că, în caz contrar, vei primi ceva mai bun.",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1,False,False
3191,"Goveggie. Eu n-am comandat de la ei dar mi l-a recomandat un care e vegetarian, e foarte multumit.",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3193,"Turul Magazinelor 756: Cel mai mic preţ pentru Xiaomi Mi Note 10 Lite, monitor Alienware la reducere, laptop ASUS Back to School",0,0,0,0,1,0,0,0.0,0.33,0.0,0.0,0.66,0.0,0.0,1,False,False
3195,Uimitor! Asistentă medicală – hărțuită și umilită de vecini pentru că lucrează într-un spital COVID-19,1,1,0,0,0,0,0,0.66,0.66,0.0,0.33,0.0,0.0,0.0,2,True,False
3196,Semnal de alarmă de la UNICEF. sunt expuși la abuz din cauza furiei,0,0,0,0,1,0,0,0.33,0.0,0.0,0.0,0.66,0.0,0.0,1,False,False
3200,"aici sunt:) tu cred ca ai zis cu ceva timp in urma cv pe twt.. De am ramas cu impresia ca esti din romania, dar nu eram sigura. Incantata sa te cunosc!",0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,0.0,0.33,0.66,1,False,False
3202,Video: Lumea islamica este furioasa pe Franta si <|PERSON|> . Uriase proteste si boicotarea produselor,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1,False,False
3203,Sanatos și voios 🥰 🥰 🥰,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.33,0.66,1,False,False
3204,"CFR Cluj a debutat în grupele Europa League cu o victorie în deplasare, 2-0 cu ŢSKA Sofia",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3205,"DOLIU! Gene <|PERSON|>, unul dintre creatorii celebrului serial animat Tom și Jerry, a murit-",1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
3206,"Hey, tu, daca esti suparat sau esti trist uită-te la asta",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.33,0.0,1,False,False
3207,* pt context am avut cv compunere la spaniola si ne pune sa citim * uh pai scz poate unele au anxietate???? adica si mie imi era la inceput frica sa ma anunt pt ca o sa imi comenteze de cum am scris,0,0,1,1,0,0,0,0.0,0.0,0.66,0.66,0.0,0.0,0.0,2,True,False
3208,"Na, ce sa zic.... dintre toti, mie mi-e cel mai simpatic 🤓",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.33,0.0,0.66,1,False,False
3209,"Nu fi trist, voi veni in ospetie, tata Nu fi trist, voi veni in ospetie, tata <|PERSON|>, tăticule, salut, scumpul meu. Eu privesc la cer și vorbesc la tine. Cred că mă auzi, cu siguranță, că mă auzi. Nu-mi vei răspunde niciodată, poate doar în vis …...",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.0,0.33,0.0,1,False,False
3211,<|PERSON|> este ingrijorat de evolutia pandemiei de COVID-19 in Rusia: Luam in considerare folosirea resurselor Ministerului Apararii,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,False,False
3212,"Româncă dispărută de 5 ani în Italia, găsită moartă într-o prăpastie după ce ucigașul a mărturisit crima",0,0,1,0,0,0,0,0.33,0.33,1.0,0.0,0.33,0.0,0.0,1,False,False
3213,BANCA Transilvania: Anunt UIMITOR cu Premiera pentru <|PERSON|> - #peblog #Romania #2020 #news #stiri,0,1,0,0,0,0,0,0.0,0.66,0.0,0.0,0.33,0.0,0.0,1,False,False
3214,"#Doliu în muzică. Autorul unuia dintre marile hituri ale anilor '80, răpus de COVID - <|URL|> <|URL|>…",1,0,0,0,0,0,0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,1,False,False
3218,"Am adăugat un set de 3 săculeți din bumbac organic 🍅 🍑 Ideali pentru fructe, legume, dar și pentru strecurat laptele vegan 🥛 🌰 ✨ La produse noi ✨... nakedshopro iuliefaraplastic dietafaraplastic saculeti …",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.33,1,False,False
3219,"Un cuvânt blând, o privire bună, un zâmbet inimos poate duce spre lucruri uimitoare şi pot realiza miracole, inima bună este o fântână de bunătate, făcând ca totul din jurul ei să se împrospăteze în zâmbete.",0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,1.0,2,True,False
3220,"De azi ma simt mai bine,, sunt bucuroasa din acest fapt in sine,, sanatatea e cea mai importanta pentru fiecare dintre noi,,,, si starea de spirit a fost foarte buna astazi,,, am avut si cursuri online,, e bine * * * *",0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,False,False
3222,"Nu fac politica, dar muie <|PERSON|> 🖕 Nici nu visau la o asemenea subordonare a populatiei",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
3224,"Cod galben de secetă și înghețuri, în următoarele zile <|URL|>",0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
3225,dragostea oriunde te duci!!Sa nu lasi pe sa te intalneasca fara sa plece mai fericit!! Tezeza,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.33,0.66,1,False,False
3226,O noua ACTIUNE IN INSTANTA impotriva poluatorului cronic VITALIA!!! Eco Natura face inca un pas hotarat pentru a elimina COMPLET si DEFINITIV poluarea aerului produsa de depozitul de deseuri “nepericuloase” din…,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3228,"<|PERSON|> : În aceste vremuri nu doar COVID ucide, ci și incompetența reprezentanților din teritoriu ai guvernului <|URL|>…",0,0,0,0,1,0,0,0.0,0.0,0.33,0.33,0.66,0.33,0.0,1,False,False
3229,"Fotbal: <|PERSON|> , reales în funcţia de preşedinte al clubului RealMadrid",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3230,ți a venit kfc ul la ușă,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.0,0.33,1,False,False
3231,<|PERSON|> : Doar dacă sunt respectate regulile vom putea vorbi de o aplatizare sau de o scădere a numărului de infectări cu coronavirus,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3232,"Masca aia o sa fie fix motzul de pe rahat! Iti imaginezi pentru o secunda cum o sa arate masca aia dupa 40 de grade afara, tu cu ea pe bot... curgand apele pe tine si respirand ca pestele pe uscat?, pix....",0,0,0,1,0,0,0,0.33,0.0,0.0,0.66,0.0,0.0,0.0,1,False,False
3236,"După înghesuiala de la Aeroportul „Avram Iancu” de la Cluj-Napoca și podul aerian cu Germania, în loc să auzim o ploaie de binecuvîntări ale celor care și-au găsit ceva de lucru într-o perioadă de mare secetă, țara s-a umplut de îndoieli și înjurături.",1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
3237,cum sa fii in 2020 si sa mai crezi ca gay e insulta grijania ma-tii de copil,0,0,0,1,0,0,0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,1,False,False
3239,"your morning fresh! 🥞 Baton proteic din canabis, cu seminte de canepa, mar si nuci. 🥞 Contine proteine din canepa, mere, nuci macadamia si unt de cacao. 🥞 Bogat in proteine vegetale, este usor de digerat, contine 20 de aminoacizi, grasimi sanatoase si nu are gluten.",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3240,Mesajul fotbalistului bătut și jefuit în propria casă. ” A fost o experiență oribilă ”. Cât valorează bunurile furate,1,0,1,0,0,0,0,0.66,0.33,0.66,0.0,0.0,0.0,0.0,2,True,False
3242,A 18-a zi de carantină. Duminica <|URL|> nu am plecat de acasă ne-am uitat la biserica pe live si am mâncat sarmale.,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.0,0.33,1,False,False
3243,agresat grav și terorizat în prima zi din 2021!,0,0,0,1,0,0,0,0.33,0.0,0.33,0.66,0.33,0.0,0.0,1,False,False
3245,"As vrea sa traiesc sa spun ca tara in care am avut nefericirea sa ma nasc si trauma de a fi murit 1 data, nu este in intregime o tara de nenorociti. Din 2012, pentru mine, Romania = CrimaOrganizata moarte tortura nedreptate lacrimi asasinat batjocura durere abuz",0,0,0,1,0,0,0,0.33,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
3248,"am inteles. da, cred ca recuperarea totala mai dureaza cv timp, dar pana la urma se va pune la loc pt totdeauna",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,1,False,False
3249,<|PERSON|> Musta: Am datoria să vă atrag atenția asupra pericolelor dacă dați crezare zvonurilor #coronavirus,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3250,"Provocarea secolului pt bolnavii cronici. Să te uiți pe știri, statistici, teorii ale conspirației, și să ai grijă să n-o iei pe arătură cu nervii, cu inima de frica contactului cu medicii de pe ambulanță și a băgării în spital de unde riști să nu mai ieși viu.",0,0,1,0,0,0,0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1,False,False
3251,Cam... nasol 😬 o fi o perioadă din aia în care twitter face curățenie,1,1,0,0,0,0,0,0.66,0.66,0.0,0.0,0.33,0.0,0.0,2,True,False
3253,mai e ceva surprinzator?<|URL|>,1,0,0,0,0,0,0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,1,False,False
3254,Contractul este finanțat prin Instrumentul pentru sprijin de urgență. Orice vaccin introdus pe piață va trebui să îndeplinească cerințele de siguranță necesare și să fie supus evaluării științifice de către Agenția Europeană pentru Medicamente #StrongerTogether #coronavirus,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,1,False,False
3255,"Virusul nu a murit și n-o să moară niciodată!"" <|PERSON|> nu crede în teoria conspirației!",0,0,0,0,0,1,0,0.0,0.0,0.33,0.0,0.33,0.66,0.0,1,False,False
3256,mi am dat seama ca ar trebui sa ma opresc din mancat cand sunt plina,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3257,<|PERSON|>: Nu îi ascultaţi pe cei care vor să convingă că Covid-19 este o biată gripă. Pandemia e doar la început | Epoch Times România,0,0,1,0,0,0,0,0.33,0.0,0.66,0.0,0.0,0.33,0.0,1,False,False
3258,"Plumb"" - <|PERSON|> , sufera omu meu saracu:(pacat ca nu ma intereseaza da bn ca e gen cea mai usoara poezie si ca tot ce exprima e ""supi vr sa mor depresie ew angoasa spleen"" 8/10",1,0,0,0,0,0,0,0.66,0.0,0.0,0.0,0.33,0.0,0.0,1,False,False
3260,"FOTO. Regina <|PERSON|> a II-a a fost surprinsă călărind, la vârsta de 94 de ani-",0,1,0,0,0,0,0,0.0,0.66,0.0,0.0,0.0,0.0,0.33,1,False,False
3261,"<|PERSON|>, de Ziua Armatei: România e privită ca un veritabil pilon de stabilitate şi securitate în regiune şi joacă un rol important în apărarea colectivă aliată",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,0.66,0.0,1,False,False
3263,Imi vine sa plang cand ma gandesc ca trebuie sa mi pun aparat dupa ce am incercat sa l evit pe cat am putut,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False
3265,Și sînt f mulțumit!,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.66,1.0,2,True,False
3267,O experienta minunata pe care a avut privilegiul sa o trăiască! Și pe noi ne-au incantat cu dragostea lor! 👏 👏 👏 💝 💝 💝 💝,0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,0.0,0.0,1.0,1,False,False
3268,Este destul de clar că strategia guvernului (prin “Grupul de comunicare strategică”) este de a-i motiva pe oameni să stea în casă. Nu cred că este suficient deoarece oamenii par speriați și chiar neîncrezători în capacitatea statului de a gestiona situația.,0,0,1,0,1,0,0,0.0,0.0,0.66,0.0,0.66,0.0,0.0,2,True,False
3269,Înalţi republicani şi aliaţii SUA s-au alarmat după anunţul că un număr mare de trupe americane vor fi retrase din Afganistan şi Irak.,0,0,0,0,1,0,0,0.0,0.0,0.33,0.0,0.66,0.0,0.0,1,False,False
3271,"➪Incercati sa fiti cat mai pozitive. ➪Ai incredere in tine. ➪Nu fii invidioasa. ➪Incearca sa fii un model pentru cei din jur. ➪Nu fii plictisitoare in timpul conversatiilor. ➪Fii prietena cu toata lumea. ➪Fii mereu sincera,dar cu bun simt.",0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1,False,False
3273,Eseu despre orbire: este înspăimântător!,0,0,1,0,0,0,0,0.0,0.0,0.66,0.0,0.33,0.0,0.0,1,False,False
3275,Wrong pic. Surpriză neplăcută: nu am nicio poză din Nisa. Le-or fi furat odată cu ceasul soțului. 😅,0,1,0,0,0,0,0,0.33,0.66,0.0,0.0,0.0,0.0,0.0,1,False,False
3276,Extraordinar ce a făcut 👏#romaniiautalent,0,0,0,0,0,0,1,0.0,0.33,0.0,0.0,0.0,0.0,0.66,1,False,False
3277,"Tara asta s-a dus dracului pentru ca ati zapacit-o cu ""tinerii"".., sa vina ""tinerii frumoși și luminoși"" sa ne conducă, sa schimbam mereu, perfecțiunea e sa schimbi continuu! Toti bătrânii, oamenii cu experienta sunt rai, asistați, inutili. Popor cretin, acum ia-ti muia inapoi.",0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,False,False
3279,"Frustrare maximă în Ligue 1 » Cum să nu câștigi deși ai peste 80% posesie, om în plus și 21-3 raportul șuturilor 👉",0,0,0,1,0,0,0,0.0,0.33,0.0,0.66,0.33,0.0,0.0,1,False,False
3280,"OMS: Pandemia, un dezastru ale cărei efecte vor fi resimțite zeci de ani de acum înainte #news #stiri #romania",0,0,0,0,1,0,0,0.0,0.0,0.0,0.33,0.66,0.0,0.0,1,False,False
3281,"Pai oricum e mai ieftin asa, poate voi inhata un pdf daca pot sa-l gasesc",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3283,Categoric uimitor #romaniiautalent,0,1,0,0,0,0,0,0.0,0.66,0.0,0.0,0.33,0.33,0.33,1,False,True
3285,30 ponturi fotbal <|URL|> pentru biletul zilei,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,False,False
3287,"Domeniul <|URL|> își propune să transpună emoții pozitive în mediul online întrucât albastrul este asociat cu inspirație, sinceritate, încredere și seninătate.",0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,1,False,False
3288,"As fi scris pe mască "" "" muie johannis pnl "" ""... dacă eram in România. Forțele de ordine nu au nici un drept, doar dacă în România conduc naziștii.",0,0,0,1,0,0,0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,1,False,False
